Date,Link,Time_Until_Next_Sec,Estimated_Watch_Time_Sec
2026-01-16 14:14:49,https://www.tiktokv.com/share/video/7594639941674503455/,18.0,18.0
2026-01-16 14:14:40,https://www.tiktokv.com/share/video/7595264564069960990/,9.0,9.0
2026-01-16 14:14:31,https://www.tiktokv.com/share/video/7491386672228371734/,9.0,9.0
2026-01-16 14:14:03,https://www.tiktokv.com/share/video/7595238209190284557/,28.0,28.0
2026-01-16 14:14:03,https://www.tiktokv.com/share/video/7593101402294062353/,0.0,0.0
2026-01-16 14:13:58,https://www.tiktokv.com/share/video/7570933463411330324/,5.0,5.0
2026-01-16 14:13:57,https://www.tiktokv.com/share/video/7587664963729214751/,1.0,1.0
2026-01-16 14:13:43,https://www.tiktokv.com/share/video/7584066564559834390/,14.0,14.0
2026-01-16 14:13:15,https://www.tiktokv.com/share/video/7595800890661948686/,28.0,28.0
2026-01-16 14:13:14,https://www.tiktokv.com/share/video/7595926290289528119/,1.0,1.0
2026-01-16 14:13:06,https://www.tiktokv.com/share/video/7595657744108096790/,8.0,8.0
2026-01-16 14:12:51,https://www.tiktokv.com/share/video/7595302760065633549/,15.0,15.0
2026-01-16 14:12:50,https://www.tiktokv.com/share/video/7591969047164734728/,1.0,1.0
2026-01-16 14:12:37,https://www.tiktokv.com/share/video/7594238041720360247/,13.0,13.0
2026-01-16 14:12:14,https://www.tiktokv.com/share/video/7585328325153934623/,23.0,23.0
2026-01-16 14:11:54,https://www.tiktokv.com/share/video/7595595987603721505/,20.0,20.0
2026-01-16 14:11:45,https://www.tiktokv.com/share/video/7344940655640120581/,9.0,9.0
2026-01-16 14:11:31,https://www.tiktokv.com/share/video/7594523596966333751/,14.0,14.0
2026-01-16 14:11:27,https://www.tiktokv.com/share/video/7595487883524345101/,4.0,4.0
2026-01-16 14:11:25,https://www.tiktokv.com/share/video/7574486114422099214/,2.0,2.0
2026-01-16 14:11:22,https://www.tiktokv.com/share/video/7595218978864205070/,3.0,3.0
2026-01-16 14:11:15,https://www.tiktokv.com/share/video/7586545679040793876/,7.0,7.0
2026-01-16 14:10:10,https://www.tiktokv.com/share/video/7595289567360535838/,65.0,65.0
2026-01-16 14:10:06,https://www.tiktokv.com/share/video/7511049946305514784/,4.0,4.0
2026-01-16 14:09:54,https://www.tiktokv.com/share/video/7595884666582764814/,12.0,12.0
2026-01-16 14:09:52,https://www.tiktokv.com/share/video/7595883285918616840/,2.0,2.0
2026-01-16 14:09:45,https://www.tiktokv.com/share/video/7562958882868432159/,7.0,7.0
2026-01-16 14:09:43,https://www.tiktokv.com/share/video/7562683829266451743/,2.0,2.0
2026-01-16 14:09:35,https://www.tiktokv.com/share/video/7562749789402664199/,8.0,8.0
2026-01-16 14:09:20,https://www.tiktokv.com/share/video/7562578411076537614/,15.0,15.0
2026-01-16 14:09:09,https://www.tiktokv.com/share/video/7595732284825767182/,11.0,11.0
2026-01-16 14:09:07,https://www.tiktokv.com/share/video/7593813132254924087/,2.0,2.0
2026-01-16 14:08:48,https://www.tiktokv.com/share/video/7585646695715704085/,19.0,19.0
2026-01-16 14:08:36,https://www.tiktokv.com/share/video/7592147999447403807/,12.0,12.0
2026-01-16 14:08:33,https://www.tiktokv.com/share/video/7590866392719559967/,3.0,3.0
2026-01-16 14:08:19,https://www.tiktokv.com/share/video/7592682690067926303/,14.0,14.0
2026-01-16 14:08:00,https://www.tiktokv.com/share/video/7595667325555100942/,19.0,19.0
2026-01-16 14:07:49,https://www.tiktokv.com/share/video/7594213026501348615/,11.0,11.0
2026-01-16 14:07:31,https://www.tiktokv.com/share/video/7595588643960622354/,18.0,18.0
2026-01-16 14:07:18,https://www.tiktokv.com/share/video/7584523604780436749/,13.0,13.0
2026-01-16 02:19:52,https://www.tiktokv.com/share/video/7594538934848261406/,42446.0,
2026-01-16 02:19:50,https://www.tiktokv.com/share/video/7564087708532886805/,2.0,2.0
2026-01-16 02:19:39,https://www.tiktokv.com/share/video/7595267672703618311/,11.0,11.0
2026-01-16 02:19:39,https://www.tiktokv.com/share/video/7595645009127410965/,0.0,0.0
2026-01-16 02:19:36,https://www.tiktokv.com/share/video/7577002968998759700/,3.0,3.0
2026-01-16 02:19:30,https://www.tiktokv.com/share/video/7594979850448817421/,6.0,6.0
2026-01-16 02:19:21,https://www.tiktokv.com/share/video/7593865888634260758/,9.0,9.0
2026-01-16 02:19:04,https://www.tiktokv.com/share/video/7595277853290155294/,17.0,17.0
2026-01-16 02:18:54,https://www.tiktokv.com/share/video/7594329976900537621/,10.0,10.0
2026-01-16 02:18:52,https://www.tiktokv.com/share/video/7595588413760228622/,2.0,2.0
2026-01-16 02:18:51,https://www.tiktokv.com/share/video/7595037268117687582/,1.0,1.0
2026-01-16 02:18:46,https://www.tiktokv.com/share/video/7591078133424524575/,5.0,5.0
2026-01-16 02:18:40,https://www.tiktokv.com/share/video/7594047626308242709/,6.0,6.0
2026-01-16 02:17:46,https://www.tiktokv.com/share/video/7593540575681432863/,54.0,54.0
2026-01-16 02:17:30,https://www.tiktokv.com/share/video/7584900935885802785/,16.0,16.0
2026-01-16 02:16:53,https://www.tiktokv.com/share/video/7595705466001411361/,37.0,37.0
2026-01-16 02:16:38,https://www.tiktokv.com/share/video/7591305684747111688/,15.0,15.0
2026-01-16 02:16:24,https://www.tiktokv.com/share/video/7593808569447828754/,14.0,14.0
2026-01-16 02:16:22,https://www.tiktokv.com/share/video/7590849187923660087/,2.0,2.0
2026-01-16 02:15:47,https://www.tiktokv.com/share/video/7573958937742019860/,35.0,35.0
2026-01-16 02:15:45,https://www.tiktokv.com/share/video/7593488186123275551/,2.0,2.0
2026-01-16 02:15:24,https://www.tiktokv.com/share/video/7595477001985641748/,21.0,21.0
2026-01-16 02:11:11,https://www.tiktokv.com/share/video/7593852847863696653/,253.0,253.0
2026-01-16 02:10:56,https://www.tiktokv.com/share/video/7594384814287916318/,15.0,15.0
2026-01-16 02:10:26,https://www.tiktokv.com/share/video/7595154250435415326/,30.0,30.0
2026-01-16 02:10:14,https://www.tiktokv.com/share/video/7595572059766344991/,12.0,12.0
2026-01-16 02:10:10,https://www.tiktokv.com/share/video/7594853644500061471/,4.0,4.0
2026-01-16 02:09:34,https://www.tiktokv.com/share/video/7593965100080483602/,36.0,36.0
2026-01-16 02:09:13,https://www.tiktokv.com/share/video/7594690421901643022/,21.0,21.0
2026-01-16 02:09:11,https://www.tiktokv.com/share/video/7593058353492806934/,2.0,2.0
2026-01-15 20:05:50,https://www.tiktokv.com/share/video/7594876901244538134/,21801.0,
2026-01-15 20:05:50,https://www.tiktokv.com/share/video/7586752479006641422/,0.0,0.0
2026-01-15 20:05:46,https://www.tiktokv.com/share/video/7595300188902673678/,4.0,4.0
2026-01-15 20:05:45,https://www.tiktokv.com/share/video/7589686545318268215/,1.0,1.0
2026-01-15 20:05:42,https://www.tiktokv.com/share/video/7595514415231847711/,3.0,3.0
2026-01-15 20:05:41,https://www.tiktokv.com/share/video/7594343932583021831/,1.0,1.0
2026-01-15 20:05:38,https://www.tiktokv.com/share/video/7575497136263925023/,3.0,3.0
2026-01-15 20:05:37,https://www.tiktokv.com/share/video/7580815401815264525/,1.0,1.0
2026-01-15 20:05:35,https://www.tiktokv.com/share/video/7594962933889682701/,2.0,2.0
2026-01-15 20:05:34,https://www.tiktokv.com/share/video/7543733125273144607/,1.0,1.0
2026-01-15 20:05:31,https://www.tiktokv.com/share/video/7573023232811339038/,3.0,3.0
2026-01-15 20:05:30,https://www.tiktokv.com/share/video/7595335758609779982/,1.0,1.0
2026-01-15 20:05:25,https://www.tiktokv.com/share/video/7591280054840200478/,5.0,5.0
2026-01-15 20:05:23,https://www.tiktokv.com/share/video/7576739137277955335/,2.0,2.0
2026-01-15 20:04:49,https://www.tiktokv.com/share/video/7578491546790661398/,34.0,34.0
2026-01-15 20:04:49,https://www.tiktokv.com/share/video/7581560799676681485/,0.0,0.0
2026-01-15 20:04:44,https://www.tiktokv.com/share/video/7587197147242614071/,5.0,5.0
2026-01-15 20:04:42,https://www.tiktokv.com/share/video/7594194065860726046/,2.0,2.0
2026-01-15 20:04:40,https://www.tiktokv.com/share/video/7593058353492806934/,2.0,2.0
2026-01-15 20:03:07,https://www.tiktokv.com/share/video/7595252460512480534/,0.0,0.0
2026-01-15 20:03:07,https://www.tiktokv.com/share/video/7595080066342718775/,93.0,93.0
2026-01-15 20:02:39,https://www.tiktokv.com/share/video/7584929430569602359/,28.0,28.0
2026-01-15 20:02:36,https://www.tiktokv.com/share/video/7584588941924306206/,3.0,3.0
2026-01-15 20:02:29,https://www.tiktokv.com/share/video/7585792233312505119/,7.0,7.0
2026-01-15 20:02:21,https://www.tiktokv.com/share/video/7586388958959930655/,8.0,8.0
2026-01-15 20:02:16,https://www.tiktokv.com/share/video/7590201250306657566/,5.0,5.0
2026-01-15 20:02:07,https://www.tiktokv.com/share/video/7590590053567483167/,9.0,9.0
2026-01-15 20:02:00,https://www.tiktokv.com/share/video/7591650409094122782/,7.0,7.0
2026-01-15 20:01:46,https://www.tiktokv.com/share/video/7595562992486403359/,14.0,14.0
2026-01-15 20:01:44,https://www.tiktokv.com/share/video/7587674808666557717/,2.0,2.0
2026-01-15 20:01:36,https://www.tiktokv.com/share/video/7594170245850467615/,8.0,8.0
2026-01-15 20:01:08,https://www.tiktokv.com/share/video/7594293780979731719/,28.0,28.0
2026-01-15 20:01:07,https://www.tiktokv.com/share/video/7589771155016371469/,1.0,1.0
2026-01-15 20:00:44,https://www.tiktokv.com/share/video/7595250900717899063/,23.0,23.0
2026-01-15 20:00:42,https://www.tiktokv.com/share/video/7595240224502959382/,2.0,2.0
2026-01-15 20:00:35,https://www.tiktokv.com/share/video/7593746410147728647/,7.0,7.0
2026-01-15 20:00:31,https://www.tiktokv.com/share/video/7593994277466672406/,4.0,4.0
2026-01-15 19:59:56,https://www.tiktokv.com/share/video/7593976772769697044/,35.0,35.0
2026-01-15 19:59:48,https://www.tiktokv.com/share/video/7594593725934816526/,8.0,8.0
2026-01-15 19:59:47,https://www.tiktokv.com/share/video/7566303973800463624/,1.0,1.0
2026-01-15 19:59:22,https://www.tiktokv.com/share/video/7569343841422314754/,25.0,25.0
2026-01-15 19:59:14,https://www.tiktokv.com/share/video/7574486114422099214/,8.0,8.0
2026-01-15 19:59:06,https://www.tiktokv.com/share/video/7507356626928536854/,8.0,8.0
2026-01-15 19:58:51,https://www.tiktokv.com/share/video/7595394117551607095/,15.0,15.0
2026-01-15 19:58:07,https://www.tiktokv.com/share/video/7595277866317663518/,44.0,44.0
2026-01-15 19:58:01,https://www.tiktokv.com/share/video/7594904294055365901/,6.0,6.0
2026-01-15 19:57:58,https://www.tiktokv.com/share/video/7564617001151270158/,3.0,3.0
2026-01-15 19:57:38,https://www.tiktokv.com/share/video/7595432817169878285/,20.0,20.0
2026-01-15 19:57:37,https://www.tiktokv.com/share/video/7594917538669055262/,1.0,1.0
2026-01-15 19:57:32,https://www.tiktokv.com/share/video/7594988001046957343/,5.0,5.0
2026-01-15 19:57:05,https://www.tiktokv.com/share/video/7595336976832679198/,27.0,27.0
2026-01-15 19:56:55,https://www.tiktokv.com/share/video/7595256002631568670/,10.0,10.0
2026-01-15 19:56:51,https://www.tiktokv.com/share/video/7515139652479733022/,4.0,4.0
2026-01-15 19:56:17,https://www.tiktokv.com/share/video/7592449395459689759/,34.0,34.0
2026-01-15 19:56:16,https://www.tiktokv.com/share/video/7566312317277867286/,1.0,1.0
2026-01-15 16:45:33,https://www.tiktokv.com/share/video/7576408519591611662/,11443.0,
2026-01-15 16:45:20,https://www.tiktokv.com/share/video/7595322486527446302/,13.0,13.0
2026-01-15 16:45:20,https://www.tiktokv.com/share/video/7591906020541091089/,0.0,0.0
2026-01-15 16:44:53,https://www.tiktokv.com/share/video/7594931776142036232/,27.0,27.0
2026-01-15 16:44:36,https://www.tiktokv.com/share/video/7594310123292544269/,17.0,17.0
2026-01-15 16:44:35,https://www.tiktokv.com/share/video/7584482162208967944/,1.0,1.0
2026-01-15 16:42:54,https://www.tiktokv.com/share/video/7577514635402677559/,101.0,101.0
2026-01-15 16:42:51,https://www.tiktokv.com/share/video/7329892581100293419/,3.0,3.0
2026-01-15 16:42:47,https://www.tiktokv.com/share/video/7582181591540141326/,4.0,4.0
2026-01-15 16:42:33,https://www.tiktokv.com/share/video/7580959890881957151/,14.0,14.0
2026-01-15 16:42:32,https://www.tiktokv.com/share/video/7584092046667844881/,1.0,1.0
2026-01-15 16:42:11,https://www.tiktokv.com/share/video/7587092434903928086/,21.0,21.0
2026-01-15 16:33:38,https://www.tiktokv.com/share/video/7594639636740181303/,513.0,513.0
2026-01-15 16:33:37,https://www.tiktokv.com/share/video/7595090871285009686/,1.0,1.0
2026-01-15 16:33:13,https://www.tiktokv.com/share/video/7594308615528385799/,24.0,24.0
2026-01-15 16:28:45,https://www.tiktokv.com/share/video/7594947649330056455/,268.0,268.0
2026-01-15 16:28:45,https://www.tiktokv.com/share/video/7595330907393805586/,0.0,0.0
2026-01-15 16:28:34,https://www.tiktokv.com/share/video/7595343390892477714/,11.0,11.0
2026-01-15 16:27:26,https://www.tiktokv.com/share/video/7594472982832008455/,68.0,68.0
2026-01-15 16:27:25,https://www.tiktokv.com/share/video/7592401286666964238/,1.0,1.0
2026-01-15 16:26:50,https://www.tiktokv.com/share/video/7594871515594738974/,35.0,35.0
2026-01-15 16:26:49,https://www.tiktokv.com/share/video/7584939964958248193/,1.0,1.0
2026-01-15 16:25:38,https://www.tiktokv.com/share/video/7595007831431073046/,71.0,71.0
2026-01-15 16:25:37,https://www.tiktokv.com/share/video/7591967847283215632/,1.0,1.0
2026-01-15 16:25:24,https://www.tiktokv.com/share/video/7593779340903451917/,13.0,13.0
2026-01-15 16:25:03,https://www.tiktokv.com/share/video/7594897256537509151/,21.0,21.0
2026-01-15 16:24:17,https://www.tiktokv.com/share/video/7595031174599167262/,46.0,46.0
2026-01-15 16:23:26,https://www.tiktokv.com/share/video/7595292064405916959/,51.0,51.0
2026-01-15 16:23:24,https://www.tiktokv.com/share/video/7594841793745767681/,2.0,2.0
2026-01-15 16:23:04,https://www.tiktokv.com/share/video/7594850232857300279/,20.0,20.0
2026-01-15 16:22:29,https://www.tiktokv.com/share/video/7595263509710097686/,35.0,35.0
2026-01-15 16:22:20,https://www.tiktokv.com/share/video/7595043859025923359/,9.0,9.0
2026-01-15 16:21:51,https://www.tiktokv.com/share/video/7594590140476050719/,29.0,29.0
2026-01-15 16:21:09,https://www.tiktokv.com/share/video/7594246491561135382/,42.0,42.0
2026-01-15 16:20:58,https://www.tiktokv.com/share/video/7550099613722709266/,11.0,11.0
2026-01-15 16:20:23,https://www.tiktokv.com/share/video/7594886139878608158/,35.0,35.0
2026-01-15 16:20:05,https://www.tiktokv.com/share/video/7593073470515186952/,18.0,18.0
2026-01-15 16:19:37,https://www.tiktokv.com/share/video/7594284514466204940/,28.0,28.0
2026-01-15 16:19:36,https://www.tiktokv.com/share/video/7560486055397313809/,1.0,1.0
2026-01-15 16:19:04,https://www.tiktokv.com/share/video/7593639028352732471/,32.0,32.0
2026-01-15 16:18:54,https://www.tiktokv.com/share/video/7593655179942153494/,10.0,10.0
2026-01-15 16:18:24,https://www.tiktokv.com/share/video/7594559577555881236/,30.0,30.0
2026-01-15 16:18:19,https://www.tiktokv.com/share/video/7579306758225612063/,5.0,5.0
2026-01-15 16:18:18,https://www.tiktokv.com/share/video/7571094935072410893/,1.0,1.0
2026-01-15 16:18:13,https://www.tiktokv.com/share/video/7594942352133803295/,5.0,5.0
2026-01-15 16:17:19,https://www.tiktokv.com/share/video/7594978772659604750/,54.0,54.0
2026-01-15 16:17:18,https://www.tiktokv.com/share/video/7591968284187118903/,1.0,1.0
2026-01-15 16:16:52,https://www.tiktokv.com/share/video/7287350606560349445/,26.0,26.0
2026-01-15 16:16:49,https://www.tiktokv.com/share/video/7579770627033189688/,3.0,3.0
2026-01-15 16:16:19,https://www.tiktokv.com/share/video/7576426263338863893/,30.0,30.0
2026-01-15 16:15:51,https://www.tiktokv.com/share/video/7587890303571447070/,28.0,28.0
2026-01-15 16:15:15,https://www.tiktokv.com/share/video/7594253364548996382/,36.0,36.0
2026-01-15 16:15:11,https://www.tiktokv.com/share/video/7595243065909071126/,4.0,4.0
2026-01-15 16:15:09,https://www.tiktokv.com/share/video/7593813132254924087/,2.0,2.0
2026-01-15 16:14:53,https://www.tiktokv.com/share/video/7594733829995138317/,16.0,16.0
2026-01-15 16:12:55,https://www.tiktokv.com/share/video/7595029177733008695/,118.0,118.0
2026-01-15 16:12:31,https://www.tiktokv.com/share/video/7594980425806695693/,24.0,24.0
2026-01-15 16:11:46,https://www.tiktokv.com/share/video/7593333811157470486/,45.0,45.0
2026-01-15 16:11:34,https://www.tiktokv.com/share/video/7595591179945643294/,12.0,12.0
2026-01-15 16:11:28,https://www.tiktokv.com/share/video/7594985513463991566/,6.0,6.0
2026-01-15 16:11:01,https://www.tiktokv.com/share/video/7593058353492823318/,27.0,27.0
2026-01-14 19:06:57,https://www.tiktokv.com/share/video/7595037950363061518/,75844.0,
2026-01-14 19:06:48,https://www.tiktokv.com/share/video/7594627858333437205/,9.0,9.0
2026-01-14 19:06:42,https://www.tiktokv.com/share/video/7594940566035533087/,6.0,6.0
2026-01-14 19:06:42,https://www.tiktokv.com/share/video/7594939261711813902/,0.0,0.0
2026-01-14 19:06:28,https://www.tiktokv.com/share/video/7594089577359363350/,14.0,14.0
2026-01-14 19:06:01,https://www.tiktokv.com/share/video/7593823663934164238/,27.0,27.0
2026-01-14 16:00:01,https://www.tiktokv.com/share/video/7412033650411212075/,11160.0,
2026-01-14 15:59:55,https://www.tiktokv.com/share/video/7463401468117175574/,6.0,6.0
2026-01-14 15:59:41,https://www.tiktokv.com/share/video/7594260481632636168/,14.0,14.0
2026-01-14 15:58:49,https://www.tiktokv.com/share/video/7591568781952994573/,52.0,52.0
2026-01-14 15:56:49,https://www.tiktokv.com/share/video/7594701231981956407/,120.0,120.0
2026-01-14 15:56:41,https://www.tiktokv.com/share/video/7589807372911037727/,8.0,8.0
2026-01-14 15:56:41,https://www.tiktokv.com/share/video/7593459718555831566/,0.0,0.0
2026-01-14 15:56:35,https://www.tiktokv.com/share/video/7592705504325946655/,6.0,6.0
2026-01-14 15:55:57,https://www.tiktokv.com/share/video/7593812909654953246/,38.0,38.0
2026-01-14 15:55:38,https://www.tiktokv.com/share/video/7593671710717594900/,19.0,19.0
2026-01-14 15:55:36,https://www.tiktokv.com/share/video/7587542958447136031/,2.0,2.0
2026-01-14 15:55:03,https://www.tiktokv.com/share/video/7595062636509678903/,33.0,33.0
2026-01-14 15:53:59,https://www.tiktokv.com/share/video/7594879093078854934/,64.0,64.0
2026-01-14 15:53:41,https://www.tiktokv.com/share/video/7591650269780331797/,18.0,18.0
2026-01-14 15:53:02,https://www.tiktokv.com/share/video/7577449593131027719/,39.0,39.0
2026-01-14 15:52:41,https://www.tiktokv.com/share/video/7595078846873996574/,21.0,21.0
2026-01-14 14:33:46,https://www.tiktokv.com/share/video/7579033609999338783/,4735.0,
2026-01-14 14:33:35,https://www.tiktokv.com/share/video/7594258545369976095/,11.0,11.0
2026-01-14 14:32:21,https://www.tiktokv.com/share/video/7584548809938603277/,74.0,74.0
2026-01-14 14:32:05,https://www.tiktokv.com/share/video/7593791646743973142/,16.0,16.0
2026-01-14 14:31:56,https://www.tiktokv.com/share/video/7594215436808506655/,9.0,9.0
2026-01-14 14:31:35,https://www.tiktokv.com/share/video/7594418375808486658/,21.0,21.0
2026-01-14 14:29:56,https://www.tiktokv.com/share/video/7594962846023224596/,99.0,99.0
2026-01-14 14:28:19,https://www.tiktokv.com/share/video/7574120192259738893/,97.0,97.0
2026-01-14 14:28:09,https://www.tiktokv.com/share/video/7594731031345909023/,10.0,10.0
2026-01-14 14:27:53,https://www.tiktokv.com/share/video/7592624583082069278/,16.0,16.0
2026-01-14 14:27:52,https://www.tiktokv.com/share/video/7586872585174945040/,1.0,1.0
2026-01-14 14:27:26,https://www.tiktokv.com/share/video/7594534507265445176/,26.0,26.0
2026-01-14 14:27:25,https://www.tiktokv.com/share/video/7577077782807596302/,1.0,1.0
2026-01-14 14:26:59,https://www.tiktokv.com/share/video/7593443736915397918/,26.0,26.0
2026-01-14 14:26:30,https://www.tiktokv.com/share/video/7592682739803983134/,29.0,29.0
2026-01-14 14:26:29,https://www.tiktokv.com/share/video/7589031939080817938/,1.0,1.0
2026-01-14 14:25:57,https://www.tiktokv.com/share/video/7572984551996181773/,32.0,32.0
2026-01-14 14:25:46,https://www.tiktokv.com/share/video/7594639208543767838/,11.0,11.0
2026-01-14 14:25:31,https://www.tiktokv.com/share/video/7579782565528161566/,15.0,15.0
2026-01-14 14:25:30,https://www.tiktokv.com/share/video/7574485141591018766/,1.0,1.0
2026-01-14 14:24:41,https://www.tiktokv.com/share/video/7593370147478424843/,49.0,49.0
2026-01-14 14:24:04,https://www.tiktokv.com/share/video/7591995004730510605/,37.0,37.0
2026-01-14 14:24:03,https://www.tiktokv.com/share/video/7576743796839337229/,1.0,1.0
2026-01-14 14:23:47,https://www.tiktokv.com/share/video/7575673720958750007/,16.0,16.0
2026-01-14 14:23:33,https://www.tiktokv.com/share/video/7567141249833012511/,14.0,14.0
2026-01-14 14:23:33,https://www.tiktokv.com/share/video/7584834408310508830/,0.0,0.0
2026-01-14 14:23:32,https://www.tiktokv.com/share/video/7579113123123088653/,0.0,0.0
2026-01-14 14:23:32,https://www.tiktokv.com/share/video/7593772602259164429/,1.0,1.0
2026-01-14 14:22:48,https://www.tiktokv.com/share/video/7197286950297029930/,44.0,44.0
2026-01-14 14:22:46,https://www.tiktokv.com/share/video/7535234436552543543/,2.0,2.0
2026-01-14 14:22:03,https://www.tiktokv.com/share/video/7589446120783219998/,43.0,43.0
2026-01-14 14:21:25,https://www.tiktokv.com/share/video/7594598052162293022/,38.0,38.0
2026-01-14 14:20:55,https://www.tiktokv.com/share/video/7594942214053137677/,30.0,30.0
2026-01-14 14:20:50,https://www.tiktokv.com/share/video/7564749937225878806/,5.0,5.0
2026-01-14 14:20:43,https://www.tiktokv.com/share/video/7584410209968311560/,7.0,7.0
2026-01-14 14:20:17,https://www.tiktokv.com/share/video/7593360273444998407/,26.0,26.0
2026-01-14 14:20:13,https://www.tiktokv.com/share/video/7567801709611765022/,4.0,4.0
2026-01-14 14:19:30,https://www.tiktokv.com/share/video/7586382754296696094/,43.0,43.0
2026-01-14 14:18:50,https://www.tiktokv.com/share/video/7592172240213527822/,40.0,40.0
2026-01-14 14:18:48,https://www.tiktokv.com/share/video/7553709994219162896/,2.0,2.0
2026-01-14 14:18:47,https://www.tiktokv.com/share/video/7571623050563603744/,1.0,1.0
2026-01-14 14:18:03,https://www.tiktokv.com/share/video/7595117042764729631/,44.0,44.0
2026-01-14 14:17:26,https://www.tiktokv.com/share/video/7591926204014300446/,37.0,37.0
2026-01-14 14:17:22,https://www.tiktokv.com/share/video/7594710749310717215/,4.0,4.0
2026-01-14 14:17:21,https://www.tiktokv.com/share/video/7589378848077237518/,1.0,1.0
2026-01-14 14:17:18,https://www.tiktokv.com/share/video/7594744037115022622/,3.0,3.0
2026-01-14 14:17:02,https://www.tiktokv.com/share/video/7594917832660405534/,16.0,16.0
2026-01-14 14:16:58,https://www.tiktokv.com/share/video/7594940234605792542/,4.0,4.0
2026-01-14 14:16:51,https://www.tiktokv.com/share/video/7594917538669055262/,7.0,7.0
2026-01-14 14:16:44,https://www.tiktokv.com/share/video/7594988001046957343/,7.0,7.0
2026-01-14 14:16:10,https://www.tiktokv.com/share/video/7594194458053332246/,34.0,34.0
2026-01-14 14:16:07,https://www.tiktokv.com/share/video/7594494159839317270/,3.0,3.0
2026-01-14 14:16:04,https://www.tiktokv.com/share/video/7565035918889946381/,3.0,3.0
2026-01-14 14:15:47,https://www.tiktokv.com/share/video/7574873998970932502/,17.0,17.0
2026-01-14 14:15:45,https://www.tiktokv.com/share/video/7545917922196163848/,2.0,2.0
2026-01-14 14:15:44,https://www.tiktokv.com/share/video/7578275193299258638/,1.0,1.0
2026-01-14 14:15:35,https://www.tiktokv.com/share/video/7534146869891484934/,9.0,9.0
2026-01-14 14:15:34,https://www.tiktokv.com/share/video/7594309595372211476/,1.0,1.0
2026-01-14 14:15:31,https://www.tiktokv.com/share/video/7594645995128950037/,3.0,3.0
2026-01-14 14:14:59,https://www.tiktokv.com/share/video/7594481772771953938/,32.0,32.0
2026-01-14 14:14:54,https://www.tiktokv.com/share/video/7553485101741460758/,5.0,5.0
2026-01-14 14:14:49,https://www.tiktokv.com/share/video/7452637080850582806/,5.0,5.0
2026-01-14 14:12:27,https://www.tiktokv.com/share/video/7592761719974382862/,142.0,142.0
2026-01-14 14:12:27,https://www.tiktokv.com/share/video/7591968796689124609/,0.0,0.0
2026-01-14 14:12:19,https://www.tiktokv.com/share/video/7583350308328230166/,8.0,8.0
2026-01-14 14:12:11,https://www.tiktokv.com/share/video/7593243013946641719/,8.0,8.0
2026-01-14 14:12:08,https://www.tiktokv.com/share/video/7584569289596767502/,3.0,3.0
2026-01-14 14:11:39,https://www.tiktokv.com/share/video/7593431028702661919/,29.0,29.0
2026-01-14 14:11:32,https://www.tiktokv.com/share/video/7576415696477752583/,7.0,7.0
2026-01-14 14:11:31,https://www.tiktokv.com/share/video/7445008400175631672/,1.0,1.0
2026-01-14 14:11:22,https://www.tiktokv.com/share/video/7459144425780907269/,9.0,9.0
2026-01-14 14:11:14,https://www.tiktokv.com/share/video/7419837174595587333/,8.0,8.0
2026-01-14 14:11:10,https://www.tiktokv.com/share/video/7311516959911316741/,4.0,4.0
2026-01-14 14:10:47,https://www.tiktokv.com/share/video/7592711548259421448/,23.0,23.0
2026-01-14 14:10:46,https://www.tiktokv.com/share/video/7586872584243875088/,1.0,1.0
2026-01-14 14:10:04,https://www.tiktokv.com/share/video/7594109483844914454/,42.0,42.0
2026-01-14 14:09:57,https://www.tiktokv.com/share/video/7594661168166210830/,7.0,7.0
2026-01-14 14:09:56,https://www.tiktokv.com/share/video/7592687480176921873/,1.0,1.0
2026-01-14 14:09:15,https://www.tiktokv.com/share/video/7594473331315739911/,41.0,41.0
2026-01-14 14:09:04,https://www.tiktokv.com/share/video/7593503529269087518/,11.0,11.0
2026-01-14 14:08:41,https://www.tiktokv.com/share/video/7594568502711782676/,23.0,23.0
2026-01-14 14:08:02,https://www.tiktokv.com/share/video/7588556239215332616/,39.0,39.0
2026-01-14 14:07:53,https://www.tiktokv.com/share/video/7585298472106986759/,9.0,9.0
2026-01-14 14:07:48,https://www.tiktokv.com/share/video/7327684425234386181/,5.0,5.0
2026-01-14 14:07:46,https://www.tiktokv.com/share/video/7585362952736296214/,2.0,2.0
2026-01-14 14:07:46,https://www.tiktokv.com/share/video/7006264247239838978/,0.0,0.0
2026-01-14 14:07:45,https://www.tiktokv.com/share/video/7479743364691266839/,1.0,1.0
2026-01-14 14:07:44,https://www.tiktokv.com/share/video/7310686792842333473/,1.0,1.0
2026-01-14 14:07:34,https://www.tiktokv.com/share/video/7205290980742876422/,10.0,10.0
2026-01-14 14:07:34,https://www.tiktokv.com/share/video/7554465431243754774/,0.0,0.0
2026-01-14 14:07:33,https://www.tiktokv.com/share/video/7237903871501274414/,1.0,1.0
2026-01-14 14:07:28,https://www.tiktokv.com/share/video/7151742278430772485/,5.0,5.0
2026-01-14 14:07:03,https://www.tiktokv.com/share/video/7594557408484019469/,25.0,25.0
2026-01-14 14:07:03,https://www.tiktokv.com/share/video/7594906196155436305/,0.0,0.0
2026-01-14 14:06:55,https://www.tiktokv.com/share/video/7594109543928450322/,8.0,8.0
